postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
34778,https://api.github.com/repos/golang/go/issues/34778,issue,byte hash renam hash maphash,implement land great thank choic import path probabl right base discuss complet clear stay limit byte time even unclear byte hash hash byte neither great sinc packag name alon shadow either byte hash current byte hash hash implement non byte hash hash pretti confus goimport know hash hash anymor seem either packag hash clear name hash seed hash random els hash someth packag clear name cc,sort settl byte stream api byte hash seem reason mayb hash explicitli spec hash realli thu think anoth type fact spec ed escap current program seem import properti stream part hash stream mayb hash local hash privat hash unspecifi hash inmemori hash undefin hash fast bikeshed feel free ignor runtim guarante one use go map fast bad name draw user magpi shini thing unspecifi good name imho sound scari point special come c c unspecifi long name type hash unspec unspec new unspec hash unspec seed better idea hash maphash packag maphash implement fast randomli seed collis resist hash function implement hash tabl base map exact algorithm unspecifi vari implement implement random seed make imposs depend attack detail algorithm anyway short hash mem hash go hash memhash hash gohash look strong consensu hash maphash let go chang mention issu,2,42,hash|attack,211,0.1990521327014218,0.4818418025970459
37586,https://api.github.com/repos/golang/go/issues/37586,issue,x websit intern dl mode json show sha hash sha hash avail,releas older go sha hash avail field gener json output empti howev sha hash avail print due json datastor noindex omitemptychecksumchecksumsha checksumchecksumsha checksum empti string,,4,18,sha|hash|availability|checksum,38,0.47368421052631576,0.48159605264663696
6116,https://api.github.com/repos/golang/go/issues/6116,issue,cmd gc cannot name unsaf pointer receiv type,parent db c ffa tip darwin amd packag main import quot unsaf quot type unsaf pointer func foo func main tmp unsaf go invalid receiv type unsaf pointer,comment unsaf pointer pointer type thu invalid receiv type imo workingasintend type pointer arbitrarytyp type arbitrarytyp int comment agre seem work intend dmitriy specif method name variant unsaf pointer comment want less cast uintptr similar case type configptr unsaf pointer func p configptr getcurr config return config atom loadpoint p func p configptr updatecurr c config atom storepoint p unsaf pointer c var currentconfig configptr comment type configptr struct unsaf pointer func p configptr getcurr config return config atom loadpoint p pointer func p configptr updatecurr c config atom storepoint p pointer unsaf pointer c var currentconfig configptr comment well anoth possibl workaround use uintptr work around say particularli import nice type foo int instead type foo struct foo int comment rob robert pleas confirm whether allow spec compil correct thing accord spec close featur request comment spec exactli say unsaf pointer pointer say pointer convert unsaf pointer howev exampl defin arbitrarytyp definit librari doc thu claim unsaf pointer pointer thu workingasintend reopen disagre think reason clear statu chang workingasintend comment ok thank disagre,2,16,unsafe|validate,211,0.07582938388625593,0.481279194355011
5178,https://api.github.com/repos/heartcombo/devise/issues/5178,issue,incorrect usag devis secur compar leak string length,current behavior devis secur compar current return bytes string differ method oper constant time string length method incorrectli use place string equal length eg compar plain text password earli return unintent leak fact string differ length turn unintent leak length correct string expect behavior compar string unequ bytes rais except incorrect usag method consid except situat chang ensur method implement incorrectli fail catch develop attent rather unintent leak string string length inform,,3,7,security|leak|password,81,0.08641975308641975,0.48113325238227844
17567,https://api.github.com/repos/microsoft/TypeScript/issues/17567,issue,allow narrow properti retriev type index signatur,typescript version code expect behavior null check correctli perform compil allow access actual behavior object possibl null,requir us synthes sort knowledg properti never declar type doabl oper node abl pass node along declar type index signatur fix,2,3,signature|scripting,46,0.06521739130434782,0.4807405471801758
11652,https://api.github.com/repos/rust-lang/rust/issues/11652,pr,ignor newlin charact base decod,ignor newlin charact base decod make compat base decod base decod implement ignor newlin charact input string exampl python rubi erlang moreov base encod append newlin charact end output string default python rubi think fairli import rust base decod accept base input even newlin charact pad,diff seem ignor newlin end string pr descript seem say ignor newlin anywher string intent yes intent newlin alreadi ignor base bodi end string pad charact expect,3,7,decode|encode|scripting,79,0.08860759493670886,0.48067110776901245
32090,https://api.github.com/repos/godotengine/godot/issues/32090,issue,line variabl assign valu twice sucess,godot version alpha custom build e eb issu descript line variabl assign valu twice sucess line line,think second one think second one easi fix make pr,2,3,signing|scripting,34,0.08823529411764706,0.48053455352783203
6974,https://api.github.com/repos/symfony/symfony/issues/6974,issue,secur bcrypt encod method declar compat interfac,bcryptpasswordencod public function encodepassword raw salt null public function ispasswordvalid encod raw salt null passwordencoderinterfac public function encodepassword raw salt public function ispasswordvalid encod raw salt bcrypt encod salt option interfac ide mark error warn,,6,25,security|crypt|encode|password|salt|validate,43,0.5813953488372093,0.4803439974784851
7764,https://api.github.com/repos/keras-team/keras/issues/7764,pr,chang variat autoencod exampl resolv issu,get error valueerror model expect input array receiv one array pass x data valid data use comput loss chang valu none valid data,,2,3,encode|validate,30,0.1,0.48020440340042114
20692,https://api.github.com/repos/rust-lang/rust/issues/20692,issue,note trait cannot requir print twice object safeti violat,arrayself sizedself size prefer note print otherwis bit confus,,2,2,safe|violate,19,0.10526315789473684,0.4798203706741333
13989,https://api.github.com/repos/microsoft/TypeScript/issues/13989,issue,suggest add signatur object key remov element implicitli error,use follow code result follow error error ts element implicitli type type point index signatur way avoid ad index signatur interfac cast anoth option support ad signatur origin code work without need,clear error correct type typescript final guarante key consid sure cast access altern defin index signatur altern defin index signatur point defin work sure understand question say altern defin index signatur point defin index signatur typescript still throw error,2,10,signature|scripting,81,0.12345679012345678,0.4795801043510437
