postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
3489,https://api.github.com/repos/hashicorp/vault/issues/3489,pr,encrypt decrypt sign verifi use rsa transit backend,review script use test,,5,5,encrypt|crypt|signing|rsa|scripting,13,0.38461538461538464,0.274104505777359
40807,https://api.github.com/repos/kubernetes/kubernetes/issues/40807,issue,unifi serviceaccount jwt go certif helper function client go util cert,packag helper function read public privat key file similar function unifi miss function client go load array public key file pem blob differ function client go privat key load appar accept serviceaccount packag attempt client go packag led error ci f controllermanag go error run control error read key servic account token control error read privat key file etc srv kubernet server key rsa ecdsa privat key pem block found need determin privat key serviceaccount version load client go version cannot,sig auth,5,9,certificate|private key|public key|rsa|ecdsa,95,0.09473684210526316,0.27320319414138794
13493,https://api.github.com/repos/kubernetes/kubernetes/issues/13493,issue,support encrypt disk gce platform,user want encrypt disk pod,read googl doc key requir mount disk key provid disk creation time follow work without chang kubernet creat encrypt disk myencrypteddisk per creat pod mount gcepd call myencrypteddisk kubelet mount disk vm comput scope enough perform mount iiuc post stack overflow still issu persistentvolum request close issu tri receiv error messag say fail attach volum myencrypteddisk node googleapi error project zone europ west c disk myencrypteddisk protect custom suppli encrypt key none provid anyon work surpris movement issu assum never found make work tri get volum protect custom suppli encrypt key none provid error use custom manag key instead custom suppli work argu offer amount secur need provid decrypt key storag provision encrypt volum mount nope tri,4,14,encrypt|crypt|protect|security,128,0.109375,0.27306896448135376
7719,https://api.github.com/repos/certbot/certbot/issues/7719,pr,remov ecdh rsa aes sha nginx cipher list,mention time remov ciphersuit window r window eol,,4,5,rsa|aes|sha|cipher,17,0.29411764705882354,0.2722088098526001
3806,https://api.github.com/repos/hashicorp/vault/issues/3806,pr,sha salt appid,pr replac usag sha salt pathmap use appid sha hash hash identifi prefix ad salt valu storag indic upgrad alreadi made use avoid doubl salt alreadi upgrad valu fix,,3,9,sha|salt|hash,33,0.2727272727272727,0.2714477777481079
5704,https://api.github.com/repos/gogs/gogs/issues/5704,issue,ad ssh key must ignor key comment,user add public key key compar key databas error shown key allreadi user includ comment user write comment key error reportet lead key listet twice author key,perform check insid addpublickey func,3,3,ssh|public key|authorise,40,0.075,0.27119168639183044
24602,https://api.github.com/repos/Homebrew/legacy-homebrew/issues/24602,pr,lftp add brew openssl,system openssl old support tls ecdh aes gcm etc add support build homebrew version,,3,4,openssl|tls|aes,19,0.21052631578947367,0.27080222964286804
270,https://api.github.com/repos/mozilla/pdf.js/issues/270,issue,implement aes encrypt algorithm,advanc encrypt standard algorithm use pdf begin pdf,look attribut licens apach dual bsd gpl start land pull base fip code format issu address soon,2,3,aes|encrypt,30,0.1,0.269162118434906
9965,https://api.github.com/repos/dotnet/aspnetcore/issues/9965,pr,ensur select certif access privat key,ensur select certif access privat key address,thank,2,4,certificate|private key,15,0.26666666666666666,0.26859933137893677
1291,https://api.github.com/repos/hashicorp/vault/issues/1291,pr,ensur author key file readabl uninstal ssh key,without chang user run ssh key instal script read access author key file uninstal key key delet author key file fix gh,thank,3,6,authorise|ssh|scripting,32,0.1875,0.2685336172580719
3890,https://api.github.com/repos/google/ExoPlayer/issues/3890,issue,encrypt video play,play encrypt video exoplay use aes ecb nopad encrypt tri code play file data sourc code datasourc factori factori new datasourc factori public datasourc createdatasourc datasourc datasourc new encryptedfiledatasourc finalciph new transferlisten public void ontransferstart encryptedfiledatasourc sourc dataspec dataspec log tag ontransferstart sourc sourc dataspec dataspec public void onbytestransf encryptedfiledatasourc sourc int bytestransf log tag onbytestransf sourc sourc bytestransf bytestransf public void ontransferend encryptedfiledatasourc sourc log tag ontransferend sourc sourc return datasourc cipher code final cach cach new simplecach context getcachedir new noopcacheevictor final key secretkey new secretkeyspec appconst videoencryptionkey getbyt algorithm cipher cipher null try cipher cipher getinst transform cipher init cipher decrypt mode secretkey catch nosuchalgorithmexcept invalidkeyexcept nosuchpaddingexcept e e printstacktrac video file load player take much time use exoplay librari,ultim whatev code use load media correctli implement exoplay interfac content play correctli issu probabl sinc part exoplay librari someth realli help ask author class assist type encrypt support directli librari compon aes ctr nopad,6,21,encrypt|crypt|aes|cipher|validate|authorise,162,0.12962962962962962,0.2683730125427246
40589,https://api.github.com/repos/kubernetes/kubernetes/issues/40589,issue,control manag fail read ecdsa privat key,kubernet version serververs run hyperkub v coreo bare metal coreo kernel coreo r happen kube control manag ecdsa key fail start key valid work e g api server command use creat key,issu block remov invok openssl omit start allow key consum fix ignor block read privat key block,4,6,ecdsa|private key|validate|openssl,57,0.10526315789473684,0.2673702538013458
21029,https://api.github.com/repos/golang/go/issues/21029,issue,crypto x miss marshalpkc publickey parsepkc publickey,x packag miss public key counterpart marshalpkc privatekey parsepkc privatekey,cl mention issu,2,2,crypt|public key,21,0.09523809523809523,0.26632463932037354
6018,https://api.github.com/repos/google/ExoPlayer/issues/6018,issue,playback aes ctr minutetim mp stream,hi team want play encrypt stream aes ctr one time try aescipherdatasourc class got error decrypt play,pleas fill issu templat provid request inform file issu,4,6,aes|encrypt|crypt|cipher,33,0.18181818181818182,0.2655627727508545
4154,https://api.github.com/repos/ansible/ansible/issues/4154,pr,use aix csum command gener md checksum,md md sum avail aix default aix provid csum purpos link offici technot document md checksum file md sum digest csum,merg thank,2,3,checksum|availability,31,0.0967741935483871,0.265549898147583
317,https://api.github.com/repos/vim/vim/issues/317,issue,encrypt passphras store unprotect memori,origin issu report code googl com jan,origin comment jan origin comment jan origin comment jan,2,2,encrypt|protect,22,0.09090909090909091,0.2650073170661926
2391,https://api.github.com/repos/dokku/dokku/issues/2391,pr,upgrad sshcommand improv ssh key list output,add support sha ssh key fingerprint done newer oper system close,,3,5,ssh|sha|fingerprint,19,0.2631578947368421,0.2649206519126892
655,https://api.github.com/repos/shadowsocks/shadowsocks-windows/issues/655,pr,refin encrypt,add aes ctr blowfish camellia cipher merg previou polarssl mbedtl switch mbedtl cipher layer function add workaround cipher oper encrypt decrypt add function mbedtl cipher context size drop hard code ctx size,,4,8,encrypt|crypt|aes|cipher,35,0.22857142857142856,0.26463329792022705
4031,https://api.github.com/repos/ansible/ansible/issues/4031,pr,add crypt scheme htpasswd param,use htpasswd gener password file vsftpd support md encrypt ad param choos encrypt scheme patch backward compat fairli straightforward,merg thank,4,5,crypt|password|sftp|encrypt,27,0.18518518518518517,0.26400381326675415
11635,https://api.github.com/repos/go-gitea/gitea/issues/11635,pr,disabl key algorithm type ssh minimum key size,fix sign andrew thornton,pleas send backport,2,2,ssh|signing,16,0.125,0.26386672258377075
935,https://api.github.com/repos/tldr-pages/tldr/issues/935,pr,ssh keygen add command show ssh key fingerprint,add ssh keygen command show fingerprint ssh key format use github list ssh key know,sorri delay updat commit perfect thank,2,7,ssh|fingerprint,30,0.23333333333333334,0.2631020247936249
15720,https://api.github.com/repos/ytdl-org/youtube-dl/issues/15720,issue,tg sampl aes encrypt issu attempt download video,pleas follow guid ask question request provid inform pleas read care answer honestli put box relev issu preview tab see issu actual look make sure use latest version run ensur version read faq updat issu outdat version reject x verifi assur run youtub dl submit issu make sure x least skim notabl section x bugtrack similar issu includ close one x check provid video audio playlist url aliv playabl browser purpos issu x bug report encount problem youtub dl x site support request request ad support new site featur request request new function question follow section concret particular purpos issu eras section content tripl applic issu purpos issu bug report site support request complet sure provid full verbos output follow add flag command line run youtub dl copi whole output insert look similar one replac log insert tripl c download youtub dl exe v system config debug user config debug custom config debug command line arg v encod local cp fs mbc cp pref cp debug youtub dl version debug python version cpython window debug exe version ffmpeg n gacdea e c ffprobe n gacdea e c debug proxi map gener pid request header warn fall back gener inform extractor gener pid download webpag gener pid extract inform download download playlist talamh bail seinnteoir tg gener playlist talamh bail seinnteoir tg collect video ids download download download video brightcov new download webpag brightcov new download json metadata brightcov new download u inform brightcov new download u inform brightcov new download mpd manifest brightcov new download mpd manifest debug default format spec bestvideo bestaudio best debug invok download download u manifest warn hlsnativ detect featur support extract deleg ffmpeg download destin logainm fhl mp debug ffmpeg command line ffmpeg loglevel verbos header origin applic json pk bcpkadawqm dyrxib hcguuuqxbynaqotyznm qpngq yn b zrc aeigjmfq dsxjirj mbiukcfr rc dhsjpum dpuglu rbj hcrwel qakehlgpgiiqotuwf utjdfi j accept charset iso utf q q accept languag en us en q refer mozilla x linux x rv gecko firefox chrome accept encod gzip deflat c copi f mp file logainm fhl mp part ffmpeg version n gacdea e c copyright c ffmpeg develop built gcc gcc configur enabl gpl enabl version enabl sdl enabl bzlib enabl fontconfig enabl gnutl enabl iconv enabl libass enabl libbluray enabl libfreetyp enabl libmp lame enabl libopencor amrnb enabl libopencor amrwb enabl libopenjpeg enabl libopu enabl libshin enabl libsnappi enabl libsoxr enabl libtheora enabl libtwolam enabl libvpx enabl libwavpack enabl libwebp enabl libx enabl libx enabl libxml enabl libzimg enabl lzma enabl zlib enabl gmp enabl libvidstab enabl libvorbi enabl libvo amrwbenc enabl libmysofa enabl libspeex enabl libxvid enabl libmfx enabl amf enabl cuda enabl cuvid enabl va enabl nvenc enabl dxva enabl avisynth libavutil libavcodec libavformat libavdevic libavfilt libswscal libswresampl libpostproc b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b hls request url offset playlist b sampl aes encrypt support b fail open segment playlist b error load first segment invalid data found process input error ffmpeg exit code file main py line file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl init py line main file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl init py line real main file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line download file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line extract info file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line process ie result file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line process ie result file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line extract info file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line process ie result file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line process video result file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line process info file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line dl file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl download common py line download file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl download hls py line real download file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl download extern py line real download file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl download common py line report error file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line report error file c user dst appdata roam build archiv youtub dl rg tmpfqykkd x build youtub dl youtubedl py line troubl purpos issu site support request pleas provid kind exampl url support includ replac follow exampl url singl video youtub dl support site dedic copyright order site support request accept provid exampl url violat copyright descript issu suggest solut inform download video work recent site appear upgrad brightcov player encrypt download longer work,,7,317,aes|encrypt|encode|delegation|validate|violate|scripting,3364,0.09423305588585018,0.2622484862804413
9200,https://api.github.com/repos/nodejs/node/issues/9200,issue,crypto sign rsa sha,crypto sign string error code error node version os win x,one thing requir correctli pem encod privat key work error shown come code node thank repli correctli pem encod privat key use third openssl tool gener key openssl man describ pem format show gener pem encod key openssl command line privat key least miss appropri header footer ad header footer error begin public key migfma gcsqgsib dqebaquaa gnadcbiqkbgqcnxj qwvfgouh w l bkra fljhnhgpdypubv bfqnn pjbczkim qrdkbolpxmkkmifynkd raoprih prqe b vsw oom fxn udyuybtqa mml q ilizwbc aq ubvorfxffl p b ksi ng zpgmlcuyulkxplqidaqab end public key skey string sure right key e g privat vs public go store key inlin better join array string newlin keep text readabl ensur format still correct need store string inlin code load file instead thank problem privat key seem answer close,8,18,crypt|signing|rsa|sha|encode|private key|openssl|public key,143,0.1258741258741259,0.2620820701122284
39,https://api.github.com/repos/keon/algorithms/issues/39,pr,add extend gcd rabin miller primal test rsa encrypt algorithm,import,problem fix,2,2,rsa|encrypt,14,0.14285714285714285,0.2612024247646332
3263,https://api.github.com/repos/AFNetworking/AFNetworking/issues/3263,issue,server return data encrypt base,encrypt data afnetwork request error thank,creat respons serial decrypt data,2,3,encrypt|crypt,17,0.17647058823529413,0.2608965039253235
3528,https://api.github.com/repos/square/okhttp/issues/3528,issue,javax net ssl sslhandshakeexcept handshak fail,part huawei mobil phone encount problem huawei mate honor ad follow code connectionspec spec new connectionspec builder connectionspec modern tls tlsversion tlsversion tls ciphersuit ciphersuit tls ecdh ecdsa aes gcm sha ciphersuit tls ecdh rsa aes gcm sha ciphersuit tls dhe rsa aes gcm sha build huawei mobil phone ok phone encount anoth problem java net unknownserviceexcept unabl find accept protocol last modifi code connectionspec spectl new connectionspec builder connectionspec modern tls ciphersuit ciphersuit tls dhe rsa aes gcm sha build connectionspec spectlsal new connectionspec builder connectionspec modern tls build arraylist spec new arraylist spec add spectl spec add spectlsal builder connectionspec spec ok want know,thank question issu tracker bug report test case featur request pleas ask usag question stack,7,34,ssl|sha|tls|cipher|ecdsa|aes|rsa,128,0.265625,0.2608726918697357
1763,https://api.github.com/repos/trailofbits/algo/issues/1763,issue,support hardwar gener certif mfa use config cfg,hi want link earlier request close key epass popular ssh e g gener public privat keypair hardwar copi public key remot server possibl algo chang need instead script gener ssh key read public key config file add deploy server creat new updat user fact config cfg user section enhanc take option user public key map,,5,8,certificate|ssh|private key|public key|scripting,64,0.125,0.25986847281455994
603,https://api.github.com/repos/hashicorp/vault/issues/603,issue,support import client key protect passphras,troubl understand case allow import client tls certif key pair one client key protect passphras lay around disk openssl function call case support ad allow vault auth method cert cli command use client key protect passphras,,4,6,protect|tls|certificate|openssl,43,0.13953488372093023,0.25968635082244873
20521,https://api.github.com/repos/spring-projects/spring-boot/issues/20521,issue,jwt decod signatur algorithm configur use combin public key file,configur jwk public key file alogrithm configur use alway rs see someth,close favour,3,4,decode|signature|public key,25,0.16,0.25947079062461853
39528,https://api.github.com/repos/rails/rails/issues/39528,issue,custom credenti doc result key key must byte,step reproduc go run error bin rail home user rvm rubi rubi lib rubi rubygem core ext kernel requir rb requir home user rvm gem rubi gem spring lib spring binstub rb load home user rvm gem rubi gem spring bin spring run home user rvm gem rubi gem spring lib spring client command rb call home user rvm gem rubi gem spring lib spring client rail rb home user project bin rail home user rvm gem rubi gem railti lib rail command rb perform home user rvm gem rubi gem thor lib thor rb invok command home user rvm gem rubi gem thor lib thor command rb edit home user rvm gem rubi gem railti lib rail command credenti credenti command rb add credenti file silent home user rvm gem rubi gem activesupport lib activ support encrypt configur rb write home user rvm gem rubi gem activesupport lib activ support encrypt file rb encrypt sign home user rvm gem rubi gem activesupport lib activ support messag encryptor rb key key must byte argumenterror rail master key b f bb cc e fb af b af ca b b b b e eec b aeca e b ce fdf b b fd ba de editor nano wait bin rail credenti edit rail master key b f bb cc editor nano wait bin rail credenti edit rvm gem rubi gem activesupport lib activ support messag encryptor rb privat def encrypt valu metadata option cipher new cipher cipher encrypt byebug cipher key reli openssl initi vector iv cipher random iv cipher auth data aead mode byebug make valu byte unclear system configur rail version rubi version,provid exampl applic reproduc issu oh sorri need error bad miss master key run command need either run command use environ variabl ad file content byte secret mean need charact secret actual need least charact happen string transform binari string pass key need improv error messag thank alreadi config master key app run rail secret regener delet manual run rail secret gener ad content rail secret config master key give error manual delet config master key run rail credenti edit creat config master key guess config master key invalid corrupt lost credenti master key first reproduc confus circumst turn specif error occur master key invalid length credenti file credenti file exist friendli decrypt config credenti yml enc perhap pass wrong key error shown creat improv error messag origin scenario creat clarifi run necessari gener either guess config master key invalid corrupt lost credenti master key believ case think happen manual creat yet ran rail specifi key gener new result error report verifi think master key somehow avail project despit note commit file commit expect confirm master key sat jun jonathan hefner wrote first reproduc confus circumst turn specif error occur master key invalid length credenti file credenti file exist friendli decrypt config credenti yml enc perhap pass wrong key error shown creat improv error messag origin scenario creat clarifi run rail secret necessari gener either config credenti yml enc config master key guess config master key invalid corrupt lost credenti master key believ case think happen manual creat config master key config credenti yml enc yet ran rail credenti edit rail specifi key gener new config credenti yml enc result error report verifi receiv mention repli email directli view github unsubscrib,8,43,credential|encrypt|crypt|signing|cipher|openssl|validate|availability,564,0.07624113475177305,0.25942760705947876
6181,https://api.github.com/repos/google/ExoPlayer/issues/6181,issue,play encrypt hls content local aes key,hi issu u url encrypt video key insid playlist valid url need key save local devic decrypt play content tri lot thing custom data sourc aes datasourc cipherdatastream abl play everytim httpdatasourc httpdatasourceexcept error delet valid templat true templat path github issu templat content play md,issu seem follow issu templat make sure provid requir inform best think without fork librari inject custom playlist replac exist key data provid key data app need replac contain uri sinc possess key local inject data,6,10,encrypt|crypt|aes|validate|cipher|inject,90,0.1111111111111111,0.2592487037181854
1883,https://api.github.com/repos/ansible/ansible/issues/1883,pr,privat key tild handl,two fix handl ssh id blah tild shell expans privat key ssh paramiko tini fix get start privat key instead privat key file git noob want split two separ pull request let know try figur tim,merg thank doc show next site push,2,6,private key|ssh,48,0.125,0.2575398087501526
45463,https://api.github.com/repos/ansible/ansible/issues/45463,pr,add key data argument ec win password py modul,key data argument help use privat key store vault summari pr relat aws ec win password py modul case need decrypt window password ec instanc exist modul allow specifi file path privat key workspac persist privat key persist filesystem store scm ansibl vault decrypt fly ad new argument key data altern key file store privat key ansibl vault pass variabl eg ec privat key argument fly decrypt issu type featur pull request compon name ec win password py ansibl version addit inform,cc bot hi pullrequest awar dedic work group aws find peopl interest ansibl aws freenod irc inform commun meet agenda see bot,3,12,password|private key|crypt,114,0.10526315789473684,0.25725218653678894
23901,https://api.github.com/repos/rancher/rancher/issues/23901,issue,forwardport secret encrypt config disabl custom config result error cluster,forwardport,verifi commit id creat node etcd control worker node cluster default configur secret encrypt config section creat secret test etc kubernet ssl encrypt yaml file avail control plane node encrypt key secret creat check follow within etcd contain edit cluster yml secret encrypt config use custom key follow cluster goe updat state etc kubernet ssl encrypt yaml control plane node correct key secret check follow within etcd contain k c c b b f r b w z ba c c b fb fd b e g f f ed f e vy e zvi fd e f cf ad e cc f b q g c df ba f c b b ae b v dk e ff de w w r b etc kubernet ssl encrypt yaml control plane node anymor encrypt key exist secret new secret creat expect check follow within etcd contain previous creat secret work fine workload new secret work fine workload deploy encrypt,3,13,encrypt|ssl|availability,171,0.07602339181286549,0.2551017701625824
16374,https://api.github.com/repos/ethereum/go-ethereum/issues/16374,pr,eci drop random paramet privatekey decrypt,paramet unus decrypt eci encrypt scheme determinist random need,,2,3,crypt|encrypt,16,0.1875,0.25494468212127686
